Category;OS;Target_Type;Target_Method;Job_Runtime;Params;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Operations;Measurement_Value
Arrays_In;Win32NT;DllImport;SumIntArray;.NET Framework 4.8;input=Int32[10];Workload;Result;11;13739200;16.31
Arrays_In;Win32NT;DllImport;SumIntArray;.NET Framework 4.8;input=Int32[10];Workload;Result;12;13739200;16.28
Arrays_In;Win32NT;DllImport;SumIntArray;.NET Framework 4.8;input=Int32[10];Workload;Result;13;13739200;16.31
Arrays_In;Win32NT;DllImport;SumIntArray;.NET Framework 4.8;input=Int32[10];Workload;Result;14;13739200;16.26
Arrays_In;Win32NT;DllImport;SumIntArray;.NET Framework 4.8;input=Int32[10];Workload;Result;15;13739200;16.29
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;1;537674;465.19
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;2;537674;469.32
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;3;537674;469.62
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;4;537674;469.64
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;5;537674;466.96
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;6;537674;464.97
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;7;537674;464.69
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;8;537674;465.28
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;9;537674;465.24
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;10;537674;465.73
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;11;537674;468.63
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;12;537674;465.94
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;13;537674;467.19
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;14;537674;465.63
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;15;537674;464.61
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;1;540520;462.73
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;2;540520;463.61
